id,name,lon,lat
"471",,33.3350016666667,50.0058338888889
"475",,36.1808344444444,49.9999994444444
"476",,37.3894452777778,49.9999994444444
"478",,33.1180566666667,49.9916669444444
"479",,33.2913883333333,49.990555
"481",,36.1938872222222,49.97639
"483",,28.2863888888889,49.9686119444444
"484",ШКЛО-СТАРЖИСЬКА,23.5433325,49.9788888888889
"485",,23.5694438888889,49.9686102777778
"486",,23.5005566666667,49.9600005555555
"488",,35.8452797222222,49.9577780555555
"490",,23.448335,49.9563888888889
"493",,36.1730552777778,49.949165
"495",,33.626945,49.9513886111111
"496",,35.8261116666667,49.9472216666667
"497",,35.9483327777778,49.9438877777778
"499",,36.1711094444444,49.9424997222222
"502",,30.0413888888889,49.9369438888889
"503",,36.2161116666667,49.9316658333333
"504",,36.2227797222222,49.9291658333333
"505",,29.2149997222222,49.9288888888889
"511",,35.3461122222222,49.9211116666667
"513",,35.3211111111111,49.9183341666667
"515",,24.6302780555556,49.9163891666667
"518",,23.9430569444444,49.898055
"519",,28.5899997222222,49.8941672222222
"520",,28.5969436111111,49.8924994444444
"521",,28.6308333333333,49.8813891666667
"522",,24.1097213888889,49.8811119444444
"523",,36.2377772222222,49.8775011111111
"524",,24.0905547222222,49.8747233333333
"525",,23.9577775,49.8725002777778
"526",,28.6258333333333,49.8711102777778
"527",,23.9336119444444,49.8697216666667
"529",,23.9838888888889,49.8572222222222
"530",,36.0502772222222,49.8566658333333
"531",,24.0494444444444,49.854445
"532",,35.2036105555555,49.8527769444444
"534",,24.1163886111111,49.8447216666667
"535",,36.3905572222222,49.8441661111111
"536",,23.9274988888889,49.8361111111111
"537",,23.6491666666667,49.8347230555555
"538",,23.9166688888889,49.8344447222222
"539",,30.0811105555556,49.8277775
"540",,23.9719430555555,49.8258336111111
"543",,33.8972230555555,49.8119441666667
"551",,36.0350005555556,49.7866680555555
"552",,23.4999997222222,49.7866266666667
"553",,23.1400008333333,49.8233327777778
"555",,22.8322558333333,49.7835044444444
"556",,22.7498238888889,49.7816408333333
"557",,23.6147236111111,49.7758341666667
"558",,36.0222219444444,49.7758341666667
"559",,28.5894444444444,49.7758330555556
"560",,22.7797233333333,49.7744455555556
"561",,36.7200008333333,49.7741675
"563",,30.1697230555556,49.7713888888889
"565",,28.6711102777778,49.7677780555555
"566",,23.8875013888889,49.7669436111111
"567",,28.7694436111111,49.7625005555555
"569",,27.2388875,49.7413888888889
"571",,28.8019444444444,49.7347211111111
"573",,30.3722238888889,49.7344444444444
"574",,28.8691663888889,49.7338891666667
"575",,27.1741658333333,49.7297227777778
"576",,36.3369438888889,49.7247216666667
"577",,28.8297230555556,49.7175005555555
"578",,37.6333333333333,49.7100002777778
"579",,27.1333338888889,49.7083341666667
"580",,25.7427777777778,49.6733341666667
"581",,30.6075,49.6616669444444
"582",,37.6588022222222,49.6612872222222
"584",,30.9416658333333,49.6563886111111
"585",,37.6638866666667,49.6555547222222
"587",,30.9944427777778,49.6463883333333
"588",,32.0791658333333,49.6461108333333
"590",,28.7783322222222,49.6377786111111
"591",,23.8619436111111,49.6369455555555
